ID, x, y, ux, uy, damage
3006,16.5,-15.5,0,0,0
3007,16.5,-14.5,0,0,0
3008,16.5,-13.5,0,0,0
3009,16.5,-12.5,0,0,0
3010,16.5,-11.5,0,0,0
3011,16.5,-10.5,0,0,0
3012,16.5,-9.5,0,0,0
3013,16.5,-8.5,0,0,0
3014,16.5,-7.5,0,0,0
3015,16.5,-6.5,0,0,0
3016,16.5,-5.5,0,0,0
3017,16.5,-4.5,0,0,0
3018,16.5,-3.5,0,0,0
3019,16.5,-2.5,0,0,0
3020,16.5,-1.5,0,0,0
3066,17.5,-15.5,0,0,0
3067,17.5,-14.5,0,0,0
3068,17.5,-13.5,0,0,0
3069,17.5,-12.5,0,0,0
3070,17.5,-11.5,0,0,0
3071,17.5,-10.5,0,0,0
3072,17.5,-9.5,0,0,0
3073,17.5,-8.5,0,0,0
3074,17.5,-7.5,0,0,0
3075,17.5,-6.5,0,0,0
3076,17.5,-5.5,0,0,0
3077,17.5,-4.5,0,0,0
3078,17.5,-3.5,0,0,0
3079,17.5,-2.5,0,0,0
3080,17.5,-1.5,0,0,0
3126,18.5,-15.5,0,0,0
3127,18.5,-14.5,0,0,0
3128,18.5,-13.5,0,0,0
3129,18.5,-12.5,0,0,0
3130,18.5,-11.5,0,0,0
3131,18.5,-10.5,0,0,0
3132,18.5,-9.5,0,0,0
3133,18.5,-8.5,0,0,0
3134,18.5,-7.5,0,0,0
3135,18.5,-6.5,0,0,0
3136,18.5,-5.5,0,0,0
3137,18.5,-4.5,0,0,0
3138,18.5,-3.5,0,0,0
3139,18.5,-2.5,0,0,0
3182,19.5,-15.5,0,0,0
3183,19.5,-14.5,0,0,0
3184,19.5,-13.5,0,0,0
3185,19.5,-12.5,0,0,0
3186,19.5,-11.5,0,0,0
3187,19.5,-10.5,0,0,0
3188,19.5,-9.5,0,0,0
3189,19.5,-8.5,0,0,0
3190,19.5,-7.5,0,0,0
3191,19.5,-6.5,0,0,0
3192,19.5,-5.5,0,0,0
3193,19.5,-4.5,0,0,0
3194,19.5,-3.5,0,0,0
3195,19.5,-2.5,0,0,0
3238,20.5,-15.5,0,0,0
3239,20.5,-14.5,0,0,0
3240,20.5,-13.5,0,0,0
3241,20.5,-12.5,0,0,0
3242,20.5,-11.5,0,0,0
3243,20.5,-10.5,0,0,0
3244,20.5,-9.5,0,0,0
3245,20.5,-8.5,0,0,0
3246,20.5,-7.5,0,0,0
3247,20.5,-6.5,0,0,0
3248,20.5,-5.5,0,0,0
3249,20.5,-4.5,0,0,0
3250,20.5,-3.5,0,0,0
3251,20.5,-2.5,0,0,0
3294,21.5,-15.5,0,0,0
3295,21.5,-14.5,0,0,0
3296,21.5,-13.5,0,0,0
3297,21.5,-12.5,0,0,0
3298,21.5,-11.5,0,0,0
3299,21.5,-10.5,0,0,0
3300,21.5,-9.5,0,0,0
3301,21.5,-8.5,0,0,0
3302,21.5,-7.5,0,0,0
3303,21.5,-6.5,0,0,0
3304,21.5,-5.5,0,0,0
3305,21.5,-4.5,0,0,0
3306,21.5,-3.5,0,0,0
3307,21.5,-2.5,0,0,0
3350,22.5,-15.5,0,0,0
3351,22.5,-14.5,0,0,0
3352,22.5,-13.5,0,0,0
3353,22.5,-12.5,0,0,0
3354,22.5,-11.5,0,0,0
3355,22.5,-10.5,0,0,0
3356,22.5,-9.5,0,0,0
3357,22.5,-8.5,0,0,0
3358,22.5,-7.5,0,0,0
3359,22.5,-6.5,0,0,0
3360,22.5,-5.5,0,0,0
3361,22.5,-4.5,0,0,0
3362,22.5,-3.5,0,0,0
3363,22.5,-2.5,0,0,0
3406,23.5,-15.5,0,0,0
3407,23.5,-14.5,0,0,0
3408,23.5,-13.5,0,0,0
3409,23.5,-12.5,0,0,0
3410,23.5,-11.5,0,0,0
3411,23.5,-10.5,0,0,0
3412,23.5,-9.5,0,0,0
3413,23.5,-8.5,0,0,0
3414,23.5,-7.5,0,0,0
3415,23.5,-6.5,0,0,0
3416,23.5,-5.5,0,0,0
3417,23.5,-4.5,0,0,0
3418,23.5,-3.5,0,0,0
3419,23.5,-2.5,0,0,0
3462,24.5,-15.5,0,0,0
3463,24.5,-14.5,0,0,0
3464,24.5,-13.5,0,0,0
3465,24.5,-12.5,0,0,0
3466,24.5,-11.5,0,0,0
3467,24.5,-10.5,0,0,0
3468,24.5,-9.5,0,0,0
3469,24.5,-8.5,0,0,0
3470,24.5,-7.5,0,0,0
3471,24.5,-6.5,0,0,0
3472,24.5,-5.5,0,0,0
3473,24.5,-4.5,0,0,0
3474,24.5,-3.5,0,0,0
3475,24.5,-2.5,0,0,0
3518,25.5,-15.5,0,0,0
3519,25.5,-14.5,0,0,0
3520,25.5,-13.5,0,0,0
3521,25.5,-12.5,0,0,0
3522,25.5,-11.5,0,0,0
3523,25.5,-10.5,0,0,0
3524,25.5,-9.5,0,0,0
3525,25.5,-8.5,0,0,0
3526,25.5,-7.5,0,0,0
3527,25.5,-6.5,0,0,0
3528,25.5,-5.5,0,0,0
3529,25.5,-4.5,0,0,0
3530,25.5,-3.5,0,0,0
3531,25.5,-2.5,0,0,0
3575,26.5,-14.5,0,0,0
3576,26.5,-13.5,0,0,0
3577,26.5,-12.5,0,0,0
3578,26.5,-11.5,0,0,0
3579,26.5,-10.5,0,0,0
3580,26.5,-9.5,0,0,0
3581,26.5,-8.5,0,0,0
3582,26.5,-7.5,0,0,0
3583,26.5,-6.5,0,0,0
3584,26.5,-5.5,0,0,0
3585,26.5,-4.5,0,0,0
3586,26.5,-3.5,0,0,0
3587,26.5,-2.5,0,0,0
3631,27.5,-14.5,0,0,0
3632,27.5,-13.5,0,0,0
3633,27.5,-12.5,0,0,0
3634,27.5,-11.5,0,0,0
3635,27.5,-10.5,0,0,0
3636,27.5,-9.5,0,0,0
3637,27.5,-8.5,0,0,0
3638,27.5,-7.5,0,0,0
3639,27.5,-6.5,0,0,0
3640,27.5,-5.5,0,0,0
3641,27.5,-4.5,0,0,0
3642,27.5,-3.5,0,0,0
3643,27.5,-2.5,0,0,0
3687,28.5,-14.5,0,0,0
3688,28.5,-13.5,0,0,0
3689,28.5,-12.5,0,0,0
3690,28.5,-11.5,0,0,0
3691,28.5,-10.5,0,0,0
3692,28.5,-9.5,0,0,0
3693,28.5,-8.5,0,0,0
3694,28.5,-7.5,0,0,0
3695,28.5,-6.5,0,0,0
3696,28.5,-5.5,0,0,0
3697,28.5,-4.5,0,0,0
3698,28.5,-3.5,0,0,0
3699,28.5,-2.5,0,0,0
3743,29.5,-14.5,0,0,0
3744,29.5,-13.5,0,0,0
3745,29.5,-12.5,0,0,0
3746,29.5,-11.5,0,0,0
3747,29.5,-10.5,0,0,0
3748,29.5,-9.5,0,0,0
3749,29.5,-8.5,0,0,0
3750,29.5,-7.5,0,0,0
3751,29.5,-6.5,0,0,0
3752,29.5,-5.5,0,0,0
3753,29.5,-4.5,0,0,0
3754,29.5,-3.5,0,0,0
3755,29.5,-2.5,0,0,0
3799,30.5,-14.5,0,0,0
3800,30.5,-13.5,0,0,0
3801,30.5,-12.5,0,0,0
3802,30.5,-11.5,0,0,0
3803,30.5,-10.5,0,0,0
3804,30.5,-9.5,0,0,0
3805,30.5,-8.5,0,0,0
3806,30.5,-7.5,0,0,0
3807,30.5,-6.5,0,0,0
3808,30.5,-5.5,0,0,0
3809,30.5,-4.5,0,0,0
3810,30.5,-3.5,0,0,0
3811,30.5,-2.5,0,0,0
3855,31.5,-14.5,0,0,0
3856,31.5,-13.5,0,0,0
3857,31.5,-12.5,0,0,0
3858,31.5,-11.5,0,0,0
3859,31.5,-10.5,0,0,0
3860,31.5,-9.5,0,0,0
3861,31.5,-8.5,0,0,0
3862,31.5,-7.5,0,0,0
3863,31.5,-6.5,0,0,0
3864,31.5,-5.5,0,0,0
3865,31.5,-4.5,0,0,0
3866,31.5,-3.5,0,0,0
3867,31.5,-2.5,0,0,0
3911,32.5,-14.5,0,0,0
3912,32.5,-13.5,0,0,0
3913,32.5,-12.5,0,0,0
3914,32.5,-11.5,0,0,0
3915,32.5,-10.5,0,0,0
3916,32.5,-9.5,0,0,0
3917,32.5,-8.5,0,0,0
3918,32.5,-7.5,0,0,0
3919,32.5,-6.5,0,0,0
3920,32.5,-5.5,0,0,0
3921,32.5,-4.5,0,0,0
3922,32.5,-3.5,0,0,0
3923,32.5,-2.5,0,0,0
3967,33.5,-14.5,0,0,0
3968,33.5,-13.5,0,0,0
3969,33.5,-12.5,0,0,0
3970,33.5,-11.5,0,0,0
3971,33.5,-10.5,0,0,0
3972,33.5,-9.5,0,0,0
3973,33.5,-8.5,0,0,0
3974,33.5,-7.5,0,0,0
3975,33.5,-6.5,0,0,0
3976,33.5,-5.5,0,0,0
3977,33.5,-4.5,0,0,0
3978,33.5,-3.5,0,0,0
3979,33.5,-2.5,0,0,0
4023,34.5,-14.5,0,0,0
4024,34.5,-13.5,0,0,0
4025,34.5,-12.5,0,0,0
4026,34.5,-11.5,0,0,0
4027,34.5,-10.5,0,0,0
4028,34.5,-9.5,0,0,0
4029,34.5,-8.5,0,0,0
4030,34.5,-7.5,0,0,0
4031,34.5,-6.5,0,0,0
4032,34.5,-5.5,0,0,0
4033,34.5,-4.5,0,0,0
4034,34.5,-3.5,0,0,0
4035,34.5,-2.5,0,0,0
2752,12.5,-29.5,0,0,0
2753,12.5,-28.5,0,0,0
2754,12.5,-27.5,0,0,0
2755,12.5,-26.5,0,0,0
2756,12.5,-25.5,0,0,0
2757,12.5,-24.5,0,0,0
2758,12.5,-23.5,0,0,0
2759,12.5,-22.5,0,0,0
2760,12.5,-21.5,0,0,0
2761,12.5,-20.5,0,0,0
2762,12.5,-19.5,0,0,0
2812,13.5,-29.5,0,0,0
2813,13.5,-28.5,0,0,0
2814,13.5,-27.5,0,0,0
2815,13.5,-26.5,0,0,0
2816,13.5,-25.5,0,0,0
2817,13.5,-24.5,0,0,0
2818,13.5,-23.5,0,0,0
2819,13.5,-22.5,0,0,0
2820,13.5,-21.5,0,0,0
2821,13.5,-20.5,0,0,0
2822,13.5,-19.5,0,0,0
2823,13.5,-18.5,0,0,0
2824,13.5,-17.5,0,0,0
2825,13.5,-16.5,0,0,0
2872,14.5,-29.5,0,0,0
2873,14.5,-28.5,0,0,0
2874,14.5,-27.5,0,0,0
2875,14.5,-26.5,0,0,0
2876,14.5,-25.5,0,0,0
2877,14.5,-24.5,0,0,0
2878,14.5,-23.5,0,0,0
2879,14.5,-22.5,0,0,0
2880,14.5,-21.5,0,0,0
2881,14.5,-20.5,0,0,0
2882,14.5,-19.5,0,0,0
2883,14.5,-18.5,0,0,0
2884,14.5,-17.5,0,0,0
2885,14.5,-16.5,0,0,0
2932,15.5,-29.5,0,0,0
2933,15.5,-28.5,0,0,0
2934,15.5,-27.5,0,0,0
2935,15.5,-26.5,0,0,0
2936,15.5,-25.5,0,0,0
2937,15.5,-24.5,0,0,0
2938,15.5,-23.5,0,0,0
2939,15.5,-22.5,0,0,0
2940,15.5,-21.5,0,0,0
2941,15.5,-20.5,0,0,0
2942,15.5,-19.5,0,0,0
2943,15.5,-18.5,0,0,0
2944,15.5,-17.5,0,0,0
2945,15.5,-16.5,0,0,0
2992,16.5,-29.5,0,0,0
2993,16.5,-28.5,0,0,0
2994,16.5,-27.5,0,0,0
2995,16.5,-26.5,0,0,0
2996,16.5,-25.5,0,0,0
2997,16.5,-24.5,0,0,0
2998,16.5,-23.5,0,0,0
2999,16.5,-22.5,0,0,0
3000,16.5,-21.5,0,0,0
3001,16.5,-20.5,0,0,0
3002,16.5,-19.5,0,0,0
3003,16.5,-18.5,0,0,0
3004,16.5,-17.5,0,0,0
3005,16.5,-16.5,0,0,0
3052,17.5,-29.5,0,0,0
3053,17.5,-28.5,0,0,0
3054,17.5,-27.5,0,0,0
3055,17.5,-26.5,0,0,0
3056,17.5,-25.5,0,0,0
3057,17.5,-24.5,0,0,0
3058,17.5,-23.5,0,0,0
3059,17.5,-22.5,0,0,0
3060,17.5,-21.5,0,0,0
3061,17.5,-20.5,0,0,0
3062,17.5,-19.5,0,0,0
3063,17.5,-18.5,0,0,0
3064,17.5,-17.5,0,0,0
3065,17.5,-16.5,0,0,0
3112,18.5,-29.5,0,0,0
3113,18.5,-28.5,0,0,0
3114,18.5,-27.5,0,0,0
3115,18.5,-26.5,0,0,0
3116,18.5,-25.5,0,0,0
3117,18.5,-24.5,0,0,0
3118,18.5,-23.5,0,0,0
3119,18.5,-22.5,0,0,0
3120,18.5,-21.5,0,0,0
3121,18.5,-20.5,0,0,0
3122,18.5,-19.5,0,0,0
3123,18.5,-18.5,0,0,0
3124,18.5,-17.5,0,0,0
3125,18.5,-16.5,0,0,0
3168,19.5,-29.5,0,0,0
3169,19.5,-28.5,0,0,0
3170,19.5,-27.5,0,0,0
3171,19.5,-26.5,0,0,0
3172,19.5,-25.5,0,0,0
3173,19.5,-24.5,0,0,0
3174,19.5,-23.5,0,0,0
3175,19.5,-22.5,0,0,0
3176,19.5,-21.5,0,0,0
3177,19.5,-20.5,0,0,0
3178,19.5,-19.5,0,0,0
3179,19.5,-18.5,0,0,0
3180,19.5,-17.5,0,0,0
3181,19.5,-16.5,0,0,0
3224,20.5,-29.5,0,0,0
3225,20.5,-28.5,0,0,0
3226,20.5,-27.5,0,0,0
3227,20.5,-26.5,0,0,0
3228,20.5,-25.5,0,0,0
3229,20.5,-24.5,0,0,0
3230,20.5,-23.5,0,0,0
3231,20.5,-22.5,0,0,0
3232,20.5,-21.5,0,0,0
3233,20.5,-20.5,0,0,0
3234,20.5,-19.5,0,0,0
3235,20.5,-18.5,0,0,0
3236,20.5,-17.5,0,0,0
3237,20.5,-16.5,0,0,0
3280,21.5,-29.5,0,0,0
3281,21.5,-28.5,0,0,0
3282,21.5,-27.5,0,0,0
3283,21.5,-26.5,0,0,0
3284,21.5,-25.5,0,0,0
3285,21.5,-24.5,0,0,0
3286,21.5,-23.5,0,0,0
3287,21.5,-22.5,0,0,0
3288,21.5,-21.5,0,0,0
3289,21.5,-20.5,0,0,0
3290,21.5,-19.5,0,0,0
3291,21.5,-18.5,0,0,0
3292,21.5,-17.5,0,0,0
3293,21.5,-16.5,0,0,0
3336,22.5,-29.5,0,0,0
3337,22.5,-28.5,0,0,0
3338,22.5,-27.5,0,0,0
3339,22.5,-26.5,0,0,0
3340,22.5,-25.5,0,0,0
3341,22.5,-24.5,0,0,0
3342,22.5,-23.5,0,0,0
3343,22.5,-22.5,0,0,0
3344,22.5,-21.5,0,0,0
3345,22.5,-20.5,0,0,0
3346,22.5,-19.5,0,0,0
3347,22.5,-18.5,0,0,0
3348,22.5,-17.5,0,0,0
3349,22.5,-16.5,0,0,0
3392,23.5,-29.5,0,0,0
3393,23.5,-28.5,0,0,0
3394,23.5,-27.5,0,0,0
3395,23.5,-26.5,0,0,0
3396,23.5,-25.5,0,0,0
3397,23.5,-24.5,0,0,0
3398,23.5,-23.5,0,0,0
3399,23.5,-22.5,0,0,0
3400,23.5,-21.5,0,0,0
3401,23.5,-20.5,0,0,0
3402,23.5,-19.5,0,0,0
3403,23.5,-18.5,0,0,0
3404,23.5,-17.5,0,0,0
3405,23.5,-16.5,0,0,0
3448,24.5,-29.5,0,0,0
3449,24.5,-28.5,0,0,0
3450,24.5,-27.5,0,0,0
3451,24.5,-26.5,0,0,0
3452,24.5,-25.5,0,0,0
3453,24.5,-24.5,0,0,0
3454,24.5,-23.5,0,0,0
3455,24.5,-22.5,0,0,0
3456,24.5,-21.5,0,0,0
3457,24.5,-20.5,0,0,0
3458,24.5,-19.5,0,0,0
3459,24.5,-18.5,0,0,0
3460,24.5,-17.5,0,0,0
3461,24.5,-16.5,0,0,0
3504,25.5,-29.5,0,0,0
3505,25.5,-28.5,0,0,0
3506,25.5,-27.5,0,0,0
3507,25.5,-26.5,0,0,0
3508,25.5,-25.5,0,0,0
3509,25.5,-24.5,0,0,0
3510,25.5,-23.5,0,0,0
3511,25.5,-22.5,0,0,0
3512,25.5,-21.5,0,0,0
3513,25.5,-20.5,0,0,0
3514,25.5,-19.5,0,0,0
3515,25.5,-18.5,0,0,0
3516,25.5,-17.5,0,0,0
3517,25.5,-16.5,0,0,0
3560,26.5,-29.5,0,0,0
3561,26.5,-28.5,0,0,0
3562,26.5,-27.5,0,0,0
3563,26.5,-26.5,0,0,0
3564,26.5,-25.5,0,0,0
3565,26.5,-24.5,0,0,0
3566,26.5,-23.5,0,0,0
3567,26.5,-22.5,0,0,0
3568,26.5,-21.5,0,0,0
3569,26.5,-20.5,0,0,0
3570,26.5,-19.5,0,0,0
3571,26.5,-18.5,0,0,0
3572,26.5,-17.5,0,0,0
3573,26.5,-16.5,0,0,0
3574,26.5,-15.5,0,0,0
3616,27.5,-29.5,0,0,0
3617,27.5,-28.5,0,0,0
3618,27.5,-27.5,0,0,0
3619,27.5,-26.5,0,0,0
3620,27.5,-25.5,0,0,0
3621,27.5,-24.5,0,0,0
3622,27.5,-23.5,0,0,0
3623,27.5,-22.5,0,0,0
3624,27.5,-21.5,0,0,0
3625,27.5,-20.5,0,0,0
3626,27.5,-19.5,0,0,0
3627,27.5,-18.5,0,0,0
3628,27.5,-17.5,0,0,0
3629,27.5,-16.5,0,0,0
3630,27.5,-15.5,0,0,0
3672,28.5,-29.5,0,0,0
3673,28.5,-28.5,0,0,0
3674,28.5,-27.5,0,0,0
3675,28.5,-26.5,0,0,0
3676,28.5,-25.5,0,0,0
3677,28.5,-24.5,0,0,0
3678,28.5,-23.5,0,0,0
3679,28.5,-22.5,0,0,0
3680,28.5,-21.5,0,0,0
3681,28.5,-20.5,0,0,0
3682,28.5,-19.5,0,0,0
3683,28.5,-18.5,0,0,0
3684,28.5,-17.5,0,0,0
3685,28.5,-16.5,0,0,0
3686,28.5,-15.5,0,0,0
3728,29.5,-29.5,0,0,0
3729,29.5,-28.5,0,0,0
3730,29.5,-27.5,0,0,0
3731,29.5,-26.5,0,0,0
3732,29.5,-25.5,0,0,0
3733,29.5,-24.5,0,0,0
3734,29.5,-23.5,0,0,0
3735,29.5,-22.5,0,0,0
3736,29.5,-21.5,0,0,0
3737,29.5,-20.5,0,0,0
3738,29.5,-19.5,0,0,0
3739,29.5,-18.5,0,0,0
3740,29.5,-17.5,0,0,0
3741,29.5,-16.5,0,0,0
3742,29.5,-15.5,0,0,0
3784,30.5,-29.5,0,0,0
3785,30.5,-28.5,0,0,0
3786,30.5,-27.5,0,0,0
3787,30.5,-26.5,0,0,0
3788,30.5,-25.5,0,0,0
3789,30.5,-24.5,0,0,0
3790,30.5,-23.5,0,0,0
3791,30.5,-22.5,0,0,0
3792,30.5,-21.5,0,0,0
3793,30.5,-20.5,0,0,0
3794,30.5,-19.5,0,0,0
3795,30.5,-18.5,0,0,0
3796,30.5,-17.5,0,0,0
3797,30.5,-16.5,0,0,0
3798,30.5,-15.5,0,0,0
3840,31.5,-29.5,0,0,0
3841,31.5,-28.5,0,0,0
3842,31.5,-27.5,0,0,0
3843,31.5,-26.5,0,0,0
3844,31.5,-25.5,0,0,0
3845,31.5,-24.5,0,0,0
3846,31.5,-23.5,0,0,0
3847,31.5,-22.5,0,0,0
3848,31.5,-21.5,0,0,0
3849,31.5,-20.5,0,0,0
3850,31.5,-19.5,0,0,0
3851,31.5,-18.5,0,0,0
3852,31.5,-17.5,0,0,0
3853,31.5,-16.5,0,0,0
3854,31.5,-15.5,0,0,0
3896,32.5,-29.5,0,0,0
3897,32.5,-28.5,0,0,0
3898,32.5,-27.5,0,0,0
3899,32.5,-26.5,0,0,0
3900,32.5,-25.5,0,0,0
3901,32.5,-24.5,0,0,0
3902,32.5,-23.5,0,0,0
3903,32.5,-22.5,0,0,0
3904,32.5,-21.5,0,0,0
3905,32.5,-20.5,0,0,0
3906,32.5,-19.5,0,0,0
3907,32.5,-18.5,0,0,0
3908,32.5,-17.5,0,0,0
3909,32.5,-16.5,0,0,0
3910,32.5,-15.5,0,0,0
3952,33.5,-29.5,0,0,0
3953,33.5,-28.5,0,0,0
3954,33.5,-27.5,0,0,0
3955,33.5,-26.5,0,0,0
3956,33.5,-25.5,0,0,0
3957,33.5,-24.5,0,0,0
3958,33.5,-23.5,0,0,0
3959,33.5,-22.5,0,0,0
3960,33.5,-21.5,0,0,0
3961,33.5,-20.5,0,0,0
3962,33.5,-19.5,0,0,0
3963,33.5,-18.5,0,0,0
3964,33.5,-17.5,0,0,0
3965,33.5,-16.5,0,0,0
3966,33.5,-15.5,0,0,0
4008,34.5,-29.5,0,0,0
4009,34.5,-28.5,0,0,0
4010,34.5,-27.5,0,0,0
4011,34.5,-26.5,0,0,0
4012,34.5,-25.5,0,0,0
4013,34.5,-24.5,0,0,0
4014,34.5,-23.5,0,0,0
4015,34.5,-22.5,0,0,0
4016,34.5,-21.5,0,0,0
4017,34.5,-20.5,0,0,0
4018,34.5,-19.5,0,0,0
4019,34.5,-18.5,0,0,0
4020,34.5,-17.5,0,0,0
4021,34.5,-16.5,0,0,0
4022,34.5,-15.5,0,0,0
3090,17.5,8.5,0,0,0
3144,18.5,6.5,0,0,0
3145,18.5,7.5,0,0,0
3146,18.5,8.5,0,0,0
3147,18.5,9.5,0,0,0
3196,19.5,2.5,0,0,0
3197,19.5,3.5,0,0,0
3198,19.5,4.5,0,0,0
3199,19.5,5.5,0,0,0
3200,19.5,6.5,0,0,0
3201,19.5,7.5,0,0,0
3202,19.5,8.5,0,0,0
3203,19.5,9.5,0,0,0
3204,19.5,10.5,0,0,0
3205,19.5,11.5,0,0,0
3252,20.5,2.5,0,0,0
3253,20.5,3.5,0,0,0
3254,20.5,4.5,0,0,0
3255,20.5,5.5,0,0,0
3256,20.5,6.5,0,0,0
3257,20.5,7.5,0,0,0
3258,20.5,8.5,0,0,0
3259,20.5,9.5,0,0,0
3260,20.5,10.5,0,0,0
3261,20.5,11.5,0,0,0
3262,20.5,12.5,0,0,0
3308,21.5,2.5,0,0,0
3309,21.5,3.5,0,0,0
3310,21.5,4.5,0,0,0
3311,21.5,5.5,0,0,0
3312,21.5,6.5,0,0,0
3313,21.5,7.5,0,0,0
3314,21.5,8.5,0,0,0
3315,21.5,9.5,0,0,0
3316,21.5,10.5,0,0,0
3317,21.5,11.5,0,0,0
3318,21.5,12.5,0,0,0
3319,21.5,13.5,0,0,0
3364,22.5,2.5,0,0,0
3365,22.5,3.5,0,0,0
3366,22.5,4.5,0,0,0
3367,22.5,5.5,0,0,0
3368,22.5,6.5,0,0,0
3369,22.5,7.5,0,0,0
3370,22.5,8.5,0,0,0
3371,22.5,9.5,0,0,0
3372,22.5,10.5,0,0,0
3373,22.5,11.5,0,0,0
3374,22.5,12.5,0,0,0
3375,22.5,13.5,0,0,0
3376,22.5,14.5,0,0,0
3377,22.5,15.5,0,0,0
3420,23.5,2.5,0,0,0
3421,23.5,3.5,0,0,0
3422,23.5,4.5,0,0,0
3423,23.5,5.5,0,0,0
3424,23.5,6.5,0,0,0
3425,23.5,7.5,0,0,0
3426,23.5,8.5,0,0,0
3427,23.5,9.5,0,0,0
3428,23.5,10.5,0,0,0
3429,23.5,11.5,0,0,0
3430,23.5,12.5,0,0,0
3431,23.5,13.5,0,0,0
3432,23.5,14.5,0,0,0
3433,23.5,15.5,0,0,0
3434,23.5,16.5,0,0,0
3476,24.5,2.5,0,0,0
3477,24.5,3.5,0,0,0
3478,24.5,4.5,0,0,0
3479,24.5,5.5,0,0,0
3480,24.5,6.5,0,0,0
3481,24.5,7.5,0,0,0
3482,24.5,8.5,0,0,0
3483,24.5,9.5,0,0,0
3484,24.5,10.5,0,0,0
3485,24.5,11.5,0,0,0
3486,24.5,12.5,0,0,0
3487,24.5,13.5,0,0,0
3488,24.5,14.5,0,0,0
3489,24.5,15.5,0,0,0
3490,24.5,16.5,0,0,0
3491,24.5,17.5,0,0,0
3492,24.5,18.5,0,0,0
3532,25.5,2.5,0,0,0
3533,25.5,3.5,0,0,0
3534,25.5,4.5,0,0,0
3535,25.5,5.5,0,0,0
3536,25.5,6.5,0,0,0
3537,25.5,7.5,0,0,0
3538,25.5,8.5,0,0,0
3539,25.5,9.5,0,0,0
3540,25.5,10.5,0,0,0
3541,25.5,11.5,0,0,0
3542,25.5,12.5,0,0,0
3543,25.5,13.5,0,0,0
3544,25.5,14.5,0,0,0
3545,25.5,15.5,0,0,0
3546,25.5,16.5,0,0,0
3547,25.5,17.5,0,0,0
3548,25.5,18.5,0,0,0
3549,25.5,19.5,0,0,0
3550,25.5,20.5,0,0,0
3588,26.5,2.5,0,0,0
3589,26.5,3.5,0,0,0
3590,26.5,4.5,0,0,0
3591,26.5,5.5,0,0,0
3592,26.5,6.5,0,0,0
3593,26.5,7.5,0,0,0
3594,26.5,8.5,0,0,0
3595,26.5,9.5,0,0,0
3596,26.5,10.5,0,0,0
3597,26.5,11.5,0,0,0
3598,26.5,12.5,0,0,0
3599,26.5,13.5,0,0,0
3600,26.5,14.5,0,0,0
3601,26.5,15.5,0,0,0
3602,26.5,16.5,0,0,0
3603,26.5,17.5,0,0,0
3604,26.5,18.5,0,0,0
3605,26.5,19.5,0,0,0
3606,26.5,20.5,0,0,0
3607,26.5,21.5,0,0,0
3608,26.5,22.5,0,0,0
3609,26.5,23.5,0,0,0
3644,27.5,2.5,0,0,0
3645,27.5,3.5,0,0,0
3646,27.5,4.5,0,0,0
3647,27.5,5.5,0,0,0
3648,27.5,6.5,0,0,0
3649,27.5,7.5,0,0,0
3650,27.5,8.5,0,0,0
3651,27.5,9.5,0,0,0
3652,27.5,10.5,0,0,0
3653,27.5,11.5,0,0,0
3654,27.5,12.5,0,0,0
3655,27.5,13.5,0,0,0
3656,27.5,14.5,0,0,0
3657,27.5,15.5,0,0,0
3658,27.5,16.5,0,0,0
3659,27.5,17.5,0,0,0
3660,27.5,18.5,0,0,0
3661,27.5,19.5,0,0,0
3662,27.5,20.5,0,0,0
3663,27.5,21.5,0,0,0
3664,27.5,22.5,0,0,0
3665,27.5,23.5,0,0,0
3666,27.5,24.5,0,0,0
3667,27.5,25.5,0,0,0
3668,27.5,26.5,0,0,0
3669,27.5,27.5,0,0,0
3670,27.5,28.5,0,0,0
3700,28.5,2.5,0,0,0
3701,28.5,3.5,0,0,0
3702,28.5,4.5,0,0,0
3703,28.5,5.5,0,0,0
3704,28.5,6.5,0,0,0
3705,28.5,7.5,0,0,0
3706,28.5,8.5,0,0,0
3707,28.5,9.5,0,0,0
3708,28.5,10.5,0,0,0
3709,28.5,11.5,0,0,0
3710,28.5,12.5,0,0,0
3711,28.5,13.5,0,0,0
3712,28.5,14.5,0,0,0
3713,28.5,15.5,0,0,0
3714,28.5,16.5,0,0,0
3715,28.5,17.5,0,0,0
3716,28.5,18.5,0,0,0
3717,28.5,19.5,0,0,0
3718,28.5,20.5,0,0,0
3719,28.5,21.5,0,0,0
3720,28.5,22.5,0,0,0
3721,28.5,23.5,0,0,0
3722,28.5,24.5,0,0,0
3723,28.5,25.5,0,0,0
3724,28.5,26.5,0,0,0
3725,28.5,27.5,0,0,0
3726,28.5,28.5,0,0,0
3727,28.5,29.5,0,5e-09,0
3756,29.5,2.5,0,0,0
3757,29.5,3.5,0,0,0
3758,29.5,4.5,0,0,0
3759,29.5,5.5,0,0,0
3760,29.5,6.5,0,0,0
3761,29.5,7.5,0,0,0
3762,29.5,8.5,0,0,0
3763,29.5,9.5,0,0,0
3764,29.5,10.5,0,0,0
3765,29.5,11.5,0,0,0
3766,29.5,12.5,0,0,0
3767,29.5,13.5,0,0,0
3768,29.5,14.5,0,0,0
3769,29.5,15.5,0,0,0
3770,29.5,16.5,0,0,0
3771,29.5,17.5,0,0,0
3772,29.5,18.5,0,0,0
3773,29.5,19.5,0,0,0
3774,29.5,20.5,0,0,0
3775,29.5,21.5,0,0,0
